a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type		p_number	q_condition
objrel_that	gli uomini che il ragazzo saluta guarda i fratelli	masculine	plural	masculine	singular			2838	guarda	salutano	guarda	V2	guardano	num_violation		4325	PS
objrel_that	le amiche che i fratelli accolgono guarda la studentessa	feminine	plural	masculine	plural			510	guarda	accoglie	guarda	V2	guardano	num_violation		4326	PP
objrel_that	le ragazze che gli studenti accolgono guarda gli uomini	feminine	plural	masculine	plural			666	guarda	accoglie	guarda	V2	guardano	num_violation		4327	PP
objrel_that	le bambine che le figlie amano guarda le contadine	feminine	plural	feminine	plural			72	guarda	ama	guarda	V2	guardano	num_violation		4328	PP
objrel_that	le studentesse che le madri amano guarda il fratello	feminine	plural	feminine	plural			242	guarda	ama	guarda	V2	guardano	num_violation		4329	PP
objrel_that	le contadine che i padri amano guarda l' amico	feminine	plural	masculine	plural			583	guarda	ama	guarda	V2	guardano	num_violation		4330	PP
objrel_that	le studentesse che i bambini amano guarda l' amico	feminine	plural	masculine	plural			722	guarda	ama	guarda	V2	guardano	num_violation		4331	PP
objrel_that	i ragazzi che le bambine amano guarda l' attrice	masculine	plural	feminine	plural			2233	guarda	ama	guarda	V2	guardano	num_violation		4332	PP
objrel_that	gli studenti che i padri amano guarda le madri	masculine	plural	masculine	plural			2573	guarda	ama	guarda	V2	guardano	num_violation		4333	PP
objrel_that	le attrici che le bambine attraggono guarda la donna	feminine	plural	feminine	plural			32	guarda	attrae	guarda	V2	guardano	num_violation		4334	PP
objrel_that	le bambine che le amiche attraggono guarda il contadino	feminine	plural	feminine	plural			59	guarda	attrae	guarda	V2	guardano	num_violation		4335	PP
objrel_that	i bambini che le madri attraggono guarda le ragazze	masculine	plural	feminine	plural			2100	guarda	attrae	guarda	V2	guardano	num_violation		4336	PP
objrel_that	gli uomini che gli attori attraggono guarda le studentesse	masculine	plural	masculine	plural			2583	guarda	attrae	guarda	V2	guardano	num_violation		4337	PP
objrel_that	le amiche che le donne bloccano guarda le figlie	feminine	plural	feminine	plural			10	guarda	blocca	guarda	V2	guardano	num_violation		4338	PP
objrel_that	le sorelle che le ragazze bloccano guarda i contadini	feminine	plural	feminine	plural			221	guarda	blocca	guarda	V2	guardano	num_violation		4339	PP
objrel_that	gli studenti che le sorelle bloccano guarda l' amica	masculine	plural	feminine	plural			2066	guarda	blocca	guarda	V2	guardano	num_violation		4340	PP
objrel_that	gli studenti che i fratelli bloccano guarda il padre	masculine	plural	masculine	plural			2570	guarda	blocca	guarda	V2	guardano	num_violation		4341	PP
objrel_that	i contadini che i ragazzi bloccano guarda i figli	masculine	plural	masculine	plural			2649	guarda	blocca	guarda	V2	guardano	num_violation		4342	PP
objrel_that	le bambine che le sorelle conoscono guarda l' attore	feminine	plural	feminine	plural			81	guarda	conosce	guarda	V2	guardano	num_violation		4343	PP
objrel_that	i fratelli che le bambine conoscono guarda l' amico	masculine	plural	feminine	plural			2190	guarda	conosce	guarda	V2	guardano	num_violation		4344	PP
objrel_that	i contadini che le attrici criticano guarda l' amica	masculine	plural	feminine	plural			2120	guarda	critica	guarda	V2	guardano	num_violation		4345	PP
objrel_that	i figli che le amiche criticano guarda il bambino	masculine	plural	feminine	plural			2146	guarda	critica	guarda	V2	guardano	num_violation		4346	PP
objrel_that	i bambini che i ragazzi criticano guarda le sorelle	masculine	plural	masculine	plural			2618	guarda	critica	guarda	V2	guardano	num_violation		4347	PP
objrel_that	le ragazze che le bambine difendono guarda l' attore	feminine	plural	feminine	plural			188	guarda	difende	guarda	V2	guardano	num_violation		4348	PP
objrel_that	le studentesse che i padri difendono guarda il contadino	feminine	plural	masculine	plural			741	guarda	difende	guarda	V2	guardano	num_violation		4349	PP
objrel_that	i fratelli che le ragazze difendono guarda il padre	masculine	plural	feminine	plural			2209	guarda	difende	guarda	V2	guardano	num_violation		4350	PP
objrel_that	le madri che le bambine evitano guarda le sorelle	feminine	plural	feminine	plural			159	guarda	evita	guarda	V2	guardano	num_violation		4351	PP
objrel_that	le studentesse che le contadine evitano guarda il ragazzo	feminine	plural	feminine	plural			232	guarda	evita	guarda	V2	guardano	num_violation		4352	PP
objrel_that	le ragazze che i figli evitano guarda le studentesse	feminine	plural	masculine	plural			676	guarda	evita	guarda	V2	guardano	num_violation		4353	PP
objrel_that	i bambini che le madri evitano guarda il padre	masculine	plural	feminine	plural			2103	guarda	evita	guarda	V2	guardano	num_violation		4354	PP
objrel_that	gli studenti che gli attori evitano guarda la sorella	masculine	plural	masculine	plural			2551	guarda	evita	guarda	V2	guardano	num_violation		4355	PP
objrel_that	le amiche che le sorelle fermano guarda le contadine	feminine	plural	feminine	plural			22	guarda	ferma	guarda	V2	guardano	num_violation		4356	PP
objrel_that	le amiche che i fratelli fermano guarda le sorelle	feminine	plural	masculine	plural			512	guarda	ferma	guarda	V2	guardano	num_violation		4357	PP
objrel_that	le studentesse che i padri fermano guarda gli uomini	feminine	plural	masculine	plural			743	guarda	ferma	guarda	V2	guardano	num_violation		4358	PP
objrel_that	gli uomini che i contadini fermano guarda gli studenti	masculine	plural	masculine	plural			2590	guarda	ferma	guarda	V2	guardano	num_violation		4359	PP
objrel_that	i fratelli che gli studenti fermano guarda la ragazza	masculine	plural	masculine	plural			2674	guarda	ferma	guarda	V2	guardano	num_violation		4360	PP
objrel_that	i padri che i bambini fermano guarda lo studente	masculine	plural	masculine	plural			2712	guarda	ferma	guarda	V2	guardano	num_violation		4361	PP
objrel_that	l' amica che le contadine guarda accoglie le ragazze	feminine	singular	feminine	plural			1006	guarda	guarda	accolgono	V1	guardano	num_violation		4362	SP
objrel_that	il bambino che le donne guarda accoglie le figlie	masculine	singular	feminine	plural			3008	guarda	guarda	accolgono	V1	guardano	num_violation		4363	SP
objrel_that	il ragazzo che le attrici guarda accoglie le figlie	masculine	singular	feminine	plural			3119	guarda	guarda	accolgono	V1	guardano	num_violation		4364	SP
objrel_that	l' attrice che le madri guarda ama i bambini	feminine	singular	feminine	plural			1037	guarda	guarda	amano	V1	guardano	num_violation		4365	SP
objrel_that	la madre che le sorelle guarda ama l' attore	feminine	singular	feminine	plural			1176	guarda	guarda	amano	V1	guardano	num_violation		4366	SP
objrel_that	la sorella che le contadine guarda ama le bambine	feminine	singular	feminine	plural			1216	guarda	guarda	amano	V1	guardano	num_violation		4367	SP
objrel_that	la figlia che i contadini guarda ama le sorelle	feminine	singular	masculine	plural			1633	guarda	guarda	amano	V1	guardano	num_violation		4368	SP
objrel_that	la studentessa che i padri guarda ama le madri	feminine	singular	masculine	plural			1746	guarda	guarda	amano	V1	guardano	num_violation		4369	SP
objrel_that	il figlio che i padri guarda ama i contadini	masculine	singular	masculine	plural			3572	guarda	guarda	amano	V1	guardano	num_violation		4370	SP
objrel_that	la bambina che gli studenti guarda attrae gli uomini	feminine	singular	masculine	plural			1553	guarda	guarda	attraggono	V1	guardano	num_violation		4371	SP
objrel_that	l' amica che le sorelle guarda blocca il contadino	feminine	singular	feminine	plural			1023	guarda	guarda	bloccano	V1	guardano	num_violation		4372	SP
objrel_that	la contadina che le amiche guarda blocca il fratello	feminine	singular	feminine	plural			1080	guarda	guarda	bloccano	V1	guardano	num_violation		4373	SP
objrel_that	l' attrice che le madri guarda conosce le amiche	feminine	singular	feminine	plural			1038	guarda	guarda	conoscono	V1	guardano	num_violation		4374	SP
objrel_that	la figlia che gli uomini guarda conosce il padre	feminine	singular	masculine	plural			1628	guarda	guarda	conoscono	V1	guardano	num_violation		4375	SP
objrel_that	la madre che gli studenti guarda conosce le amiche	feminine	singular	masculine	plural			1660	guarda	guarda	conoscono	V1	guardano	num_violation		4376	SP
objrel_that	la sorella che gli studenti guarda conosce l' amico	feminine	singular	masculine	plural			1706	guarda	guarda	conoscono	V1	guardano	num_violation		4377	SP
objrel_that	il fratello che i ragazzi guarda conosce gli uomini	masculine	singular	masculine	plural			3606	guarda	guarda	conoscono	V1	guardano	num_violation		4378	SP
objrel_that	la sorella che le bambine guarda critica la ragazza	feminine	singular	feminine	plural			1212	guarda	guarda	criticano	V1	guardano	num_violation		4379	SP
objrel_that	la madre che gli attori guarda critica la studentessa	feminine	singular	masculine	plural			1655	guarda	guarda	criticano	V1	guardano	num_violation		4380	SP
objrel_that	il fratello che le bambine guarda critica le donne	masculine	singular	feminine	plural			3073	guarda	guarda	criticano	V1	guardano	num_violation		4381	SP
objrel_that	il ragazzo che le donne guarda critica gli uomini	masculine	singular	feminine	plural			3125	guarda	guarda	criticano	V1	guardano	num_violation		4382	SP
objrel_that	l' uomo che le attrici guarda critica la contadina	masculine	singular	feminine	plural			3191	guarda	guarda	criticano	V1	guardano	num_violation		4383	SP
objrel_that	la donna che le amiche guarda difende il bambino	feminine	singular	feminine	plural			1108	guarda	guarda	difendono	V1	guardano	num_violation		4384	SP
objrel_that	la figlia che i fratelli guarda difende l' amico	feminine	singular	masculine	plural			1639	guarda	guarda	difendono	V1	guardano	num_violation		4385	SP
objrel_that	il figlio che le ragazze guarda difende i contadini	masculine	singular	feminine	plural			3060	guarda	guarda	difendono	V1	guardano	num_violation		4386	SP
objrel_that	il bambino che gli uomini guarda difende lo studente	masculine	singular	masculine	plural			3507	guarda	guarda	difendono	V1	guardano	num_violation		4387	SP
objrel_that	il contadino che gli amici guarda difende i bambini	masculine	singular	masculine	plural			3525	guarda	guarda	difendono	V1	guardano	num_violation		4388	SP
objrel_that	il contadino che gli studenti guarda difende le ragazze	masculine	singular	masculine	plural			3528	guarda	guarda	difendono	V1	guardano	num_violation		4389	SP
objrel_that	il padre che gli amici guarda difende i contadini	masculine	singular	masculine	plural			3607	guarda	guarda	difendono	V1	guardano	num_violation		4390	SP
objrel_that	l' amica che i figli guarda evita i contadini	feminine	singular	masculine	plural			1514	guarda	guarda	evitano	V1	guardano	num_violation		4391	SP
objrel_that	la bambina che i figli guarda evita le donne	feminine	singular	masculine	plural			1564	guarda	guarda	evitano	V1	guardano	num_violation		4392	SP
objrel_that	il fratello che le bambine guarda evita le attrici	masculine	singular	feminine	plural			3074	guarda	guarda	evitano	V1	guardano	num_violation		4393	SP
objrel_that	l' amico che le madri guarda evita le bambine	masculine	singular	feminine	plural			3157	guarda	guarda	evitano	V1	guardano	num_violation		4394	SP
objrel_that	l' uomo che le studentesse guarda evita la contadina	masculine	singular	feminine	plural			3206	guarda	guarda	evitano	V1	guardano	num_violation		4395	SP
objrel_that	lo studente che le sorelle guarda evita le figlie	masculine	singular	feminine	plural			3249	guarda	guarda	evitano	V1	guardano	num_violation		4396	SP
objrel_that	il fratello che gli studenti guarda evita le contadine	masculine	singular	masculine	plural			3584	guarda	guarda	evitano	V1	guardano	num_violation		4397	SP
objrel_that	la contadina che le donne guarda ferma la figlia	feminine	singular	feminine	plural			1088	guarda	guarda	fermano	V1	guardano	num_violation		4398	SP
objrel_that	la figlia che le studentesse guarda ferma gli amici	feminine	singular	feminine	plural			1153	guarda	guarda	fermano	V1	guardano	num_violation		4399	SP
objrel_that	la donna che i ragazzi guarda ferma la studentessa	feminine	singular	masculine	plural			1614	guarda	guarda	fermano	V1	guardano	num_violation		4400	SP
objrel_that	il contadino che i fratelli guarda ferma le studentesse	masculine	singular	masculine	plural			3542	guarda	guarda	fermano	V1	guardano	num_violation		4401	SP
objrel_that	l' amica che le attrici guarda ignora i contadini	feminine	singular	feminine	plural			1002	guarda	guarda	ignorano	V1	guardano	num_violation		4402	SP
objrel_that	la donna che gli attori guarda ignora il figlio	feminine	singular	masculine	plural			1594	guarda	guarda	ignorano	V1	guardano	num_violation		4403	SP
objrel_that	lo studente che le madri guarda ignora le bambine	masculine	singular	feminine	plural			3237	guarda	guarda	ignorano	V1	guardano	num_violation		4404	SP
objrel_that	il ragazzo che gli studenti guarda ignora il bambino	masculine	singular	masculine	plural			3635	guarda	guarda	ignorano	V1	guardano	num_violation		4405	SP
objrel_that	la figlia che le amiche guarda incontra la madre	feminine	singular	feminine	plural			1129	guarda	guarda	incontrano	V1	guardano	num_violation		4406	SP
objrel_that	la bambina che gli amici guarda incontra le madri	feminine	singular	masculine	plural			1543	guarda	guarda	incontrano	V1	guardano	num_violation		4407	SP
objrel_that	l' attore che le studentesse guarda incontra gli uomini	masculine	singular	feminine	plural			3186	guarda	guarda	incontrano	V1	guardano	num_violation		4408	SP
objrel_that	il bambino che i figli guarda incontra la sorella	masculine	singular	masculine	plural			3514	guarda	guarda	incontrano	V1	guardano	num_violation		4409	SP
objrel_that	il fratello che gli amici guarda incontra le studentesse	masculine	singular	masculine	plural			3576	guarda	guarda	incontrano	V1	guardano	num_violation		4410	SP
objrel_that	l' amica che gli uomini guarda indica la madre	feminine	singular	masculine	plural			1505	guarda	guarda	indicano	V1	guardano	num_violation		4411	SP
objrel_that	l' amica che le figlie guarda interrompe il contadino	feminine	singular	feminine	plural			1012	guarda	guarda	interrompono	V1	guardano	num_violation		4412	SP
objrel_that	l' attrice che le madri guarda interrompe il contadino	feminine	singular	feminine	plural			1039	guarda	guarda	interrompono	V1	guardano	num_violation		4413	SP
objrel_that	la donna che le madri guarda interrompe gli uomini	feminine	singular	feminine	plural			1122	guarda	guarda	interrompono	V1	guardano	num_violation		4414	SP
objrel_that	la bambina che i contadini guarda interrompe la madre	feminine	singular	masculine	plural			1560	guarda	guarda	interrompono	V1	guardano	num_violation		4415	SP
objrel_that	la sorella che gli studenti guarda interrompe i contadini	feminine	singular	masculine	plural			1707	guarda	guarda	interrompono	V1	guardano	num_violation		4416	SP
objrel_that	il fratello che le contadine guarda interrompe la madre	masculine	singular	feminine	plural			3078	guarda	guarda	interrompono	V1	guardano	num_violation		4417	SP
objrel_that	l' uomo che le contadine guarda interrompe i padri	masculine	singular	feminine	plural			3196	guarda	guarda	interrompono	V1	guardano	num_violation		4418	SP
objrel_that	la bambina che le madri guarda osserva le donne	feminine	singular	feminine	plural			1069	guarda	guarda	osservano	V1	guardano	num_violation		4419	SP
objrel_that	la studentessa che le amiche guarda osserva l' attore	feminine	singular	feminine	plural			1226	guarda	guarda	osservano	V1	guardano	num_violation		4420	SP
objrel_that	la bambina che gli uomini guarda osserva i padri	feminine	singular	masculine	plural			1557	guarda	guarda	osservano	V1	guardano	num_violation		4421	SP
objrel_that	il padre che le attrici guarda osserva i fratelli	masculine	singular	feminine	plural			3095	guarda	guarda	osservano	V1	guardano	num_violation		4422	SP
objrel_that	il ragazzo che le figlie guarda osserva i contadini	masculine	singular	feminine	plural			3127	guarda	guarda	osservano	V1	guardano	num_violation		4423	SP
objrel_that	il bambino che i figli guarda osserva il padre	masculine	singular	masculine	plural			3515	guarda	guarda	osservano	V1	guardano	num_violation		4424	SP
objrel_that	il ragazzo che i fratelli guarda osserva la contadina	masculine	singular	masculine	plural			3647	guarda	guarda	osservano	V1	guardano	num_violation		4425	SP
objrel_that	la donna che le contadine guarda ricorda il bambino	feminine	singular	feminine	plural			1116	guarda	guarda	ricordano	V1	guardano	num_violation		4426	SP
objrel_that	la ragazza che le figlie guarda ricorda la madre	feminine	singular	feminine	plural			1193	guarda	guarda	ricordano	V1	guardano	num_violation		4427	SP
objrel_that	la studentessa che le bambine guarda ricorda il fratello	feminine	singular	feminine	plural			1234	guarda	guarda	ricordano	V1	guardano	num_violation		4428	SP
objrel_that	l' attore che i contadini guarda ricorda il ragazzo	masculine	singular	masculine	plural			3681	guarda	guarda	ricordano	V1	guardano	num_violation		4429	SP
objrel_that	lo studente che le figlie guarda saluta i contadini	masculine	singular	feminine	plural			3233	guarda	guarda	salutano	V1	guardano	num_violation		4430	SP
objrel_that	i ragazzi che le sorelle guarda accolgono l' attore	masculine	plural	feminine	plural			2248	guarda	guarda	accoglie	V1	guardano	num_violation		4431	PP
objrel_that	i contadini che i bambini guarda accolgono gli uomini	masculine	plural	masculine	plural			2639	guarda	guarda	accoglie	V1	guardano	num_violation		4432	PP
objrel_that	i bambini che le ragazze guarda amano l' amico	masculine	plural	feminine	plural			2104	guarda	guarda	ama	V1	guardano	num_violation		4433	PP
objrel_that	le ragazze che le attrici guarda attraggono le figlie	feminine	plural	feminine	plural			185	guarda	guarda	attrae	V1	guardano	num_violation		4434	PP
objrel_that	gli attori che gli amici guarda attraggono i contadini	masculine	plural	masculine	plural			2519	guarda	guarda	attrae	V1	guardano	num_violation		4435	PP
objrel_that	gli attori che i bambini guarda attraggono il contadino	masculine	plural	masculine	plural			2530	guarda	guarda	attrae	V1	guardano	num_violation		4436	PP
objrel_that	i padri che i contadini guarda attraggono gli amici	masculine	plural	masculine	plural			2714	guarda	guarda	attrae	V1	guardano	num_violation		4437	PP
objrel_that	le figlie che gli studenti guarda bloccano la ragazza	feminine	plural	masculine	plural			621	guarda	guarda	blocca	V1	guardano	num_violation		4438	PP
objrel_that	gli uomini che le amiche guarda bloccano i contadini	masculine	plural	feminine	plural			2072	guarda	guarda	blocca	V1	guardano	num_violation		4439	PP
objrel_that	i figli che le studentesse guarda bloccano i padri	masculine	plural	feminine	plural			2175	guarda	guarda	blocca	V1	guardano	num_violation		4440	PP
objrel_that	le sorelle che le amiche guarda criticano le madri	feminine	plural	feminine	plural			201	guarda	guarda	critica	V1	guardano	num_violation		4441	PP
objrel_that	le donne che gli studenti guarda criticano il contadino	feminine	plural	masculine	plural			597	guarda	guarda	critica	V1	guardano	num_violation		4442	PP
objrel_that	le sorelle che gli amici guarda criticano l' uomo	feminine	plural	masculine	plural			686	guarda	guarda	critica	V1	guardano	num_violation		4443	PP
objrel_that	gli amici che gli studenti guarda criticano le sorelle	masculine	plural	masculine	plural			2503	guarda	guarda	critica	V1	guardano	num_violation		4444	PP
objrel_that	le bambine che le donne guarda difendono i padri	feminine	plural	feminine	plural			69	guarda	guarda	difende	V1	guardano	num_violation		4445	PP
objrel_that	le ragazze che le sorelle guarda difendono la donna	feminine	plural	feminine	plural			198	guarda	guarda	difende	V1	guardano	num_violation		4446	PP
objrel_that	le donne che i padri guarda difendono lo studente	feminine	plural	masculine	plural			606	guarda	guarda	difende	V1	guardano	num_violation		4447	PP
objrel_that	i padri che i fratelli guarda difendono le bambine	masculine	plural	masculine	plural			2721	guarda	guarda	difende	V1	guardano	num_violation		4448	PP
objrel_that	le attrici che le studentesse guarda evitano il fratello	feminine	plural	feminine	plural			57	guarda	guarda	evita	V1	guardano	num_violation		4449	PP
objrel_that	le figlie che le sorelle guarda evitano il padre	feminine	plural	feminine	plural			148	guarda	guarda	evita	V1	guardano	num_violation		4450	PP
objrel_that	le sorelle che i contadini guarda evitano il ragazzo	feminine	plural	masculine	plural			702	guarda	guarda	evita	V1	guardano	num_violation		4451	PP
objrel_that	le sorelle che i figli guarda evitano gli amici	feminine	plural	masculine	plural			707	guarda	guarda	evita	V1	guardano	num_violation		4452	PP
objrel_that	i contadini che le bambine guarda evitano le amiche	masculine	plural	feminine	plural			2123	guarda	guarda	evita	V1	guardano	num_violation		4453	PP
objrel_that	le attrici che le madri guarda fermano l' amica	feminine	plural	feminine	plural			47	guarda	guarda	ferma	V1	guardano	num_violation		4454	PP
objrel_that	le studentesse che le attrici guarda fermano il padre	feminine	plural	feminine	plural			225	guarda	guarda	ferma	V1	guardano	num_violation		4455	PP
objrel_that	i fratelli che le figlie guarda fermano gli amici	masculine	plural	feminine	plural			2204	guarda	guarda	ferma	V1	guardano	num_violation		4456	PP
objrel_that	i padri che gli studenti guarda fermano le sorelle	masculine	plural	masculine	plural			2709	guarda	guarda	ferma	V1	guardano	num_violation		4457	PP
objrel_that	le studentesse che le attrici guarda ignorano l' amico	feminine	plural	feminine	plural			226	guarda	guarda	ignora	V1	guardano	num_violation		4458	PP
objrel_that	le donne che gli amici guarda ignorano l' uomo	feminine	plural	masculine	plural			590	guarda	guarda	ignora	V1	guardano	num_violation		4459	PP
objrel_that	i bambini che le amiche guarda ignorano le figlie	masculine	plural	feminine	plural			2094	guarda	guarda	ignora	V1	guardano	num_violation		4460	PP
objrel_that	gli attori che gli uomini guarda ignorano la figlia	masculine	plural	masculine	plural			2525	guarda	guarda	ignora	V1	guardano	num_violation		4461	PP
objrel_that	le madri che le donne guarda incontrano gli attori	feminine	plural	feminine	plural			165	guarda	guarda	incontra	V1	guardano	num_violation		4462	PP
objrel_that	le sorelle che i ragazzi guarda incontrano la donna	feminine	plural	masculine	plural			713	guarda	guarda	incontra	V1	guardano	num_violation		4463	PP
objrel_that	gli attori che le amiche guarda incontrano il ragazzo	masculine	plural	feminine	plural			2025	guarda	guarda	incontra	V1	guardano	num_violation		4464	PP
objrel_that	i figli che le amiche guarda incontrano la studentessa	masculine	plural	feminine	plural			2147	guarda	guarda	incontra	V1	guardano	num_violation		4465	PP
objrel_that	i padri che i fratelli guarda incontrano l' attrice	masculine	plural	masculine	plural			2722	guarda	guarda	incontra	V1	guardano	num_violation		4466	PP
objrel_that	le donne che le bambine guarda indicano la studentessa	feminine	plural	feminine	plural			116	guarda	guarda	indica	V1	guardano	num_violation		4467	PP
objrel_that	le madri che le donne guarda indicano i contadini	feminine	plural	feminine	plural			166	guarda	guarda	indica	V1	guardano	num_violation		4468	PP
objrel_that	le ragazze che i fratelli guarda indicano le donne	feminine	plural	masculine	plural			681	guarda	guarda	indica	V1	guardano	num_violation		4469	PP
objrel_that	gli amici che le donne guarda indicano la ragazza	masculine	plural	feminine	plural			2005	guarda	guarda	indica	V1	guardano	num_violation		4470	PP
objrel_that	i padri che i figli guarda indicano l' amico	masculine	plural	masculine	plural			2720	guarda	guarda	indica	V1	guardano	num_violation		4471	PP
objrel_that	le attrici che le ragazze guarda interrompono il figlio	feminine	plural	feminine	plural			52	guarda	guarda	interrompe	V1	guardano	num_violation		4472	PP
objrel_that	le donne che le figlie guarda interrompono gli amici	feminine	plural	feminine	plural			120	guarda	guarda	interrompe	V1	guardano	num_violation		4473	PP
objrel_that	i figli che le sorelle guarda interrompono la studentessa	masculine	plural	feminine	plural			2173	guarda	guarda	interrompe	V1	guardano	num_violation		4474	PP
objrel_that	i padri che le amiche guarda interrompono i ragazzi	masculine	plural	feminine	plural			2216	guarda	guarda	interrompe	V1	guardano	num_violation		4475	PP
objrel_that	le sorelle che le studentesse guarda osservano il fratello	feminine	plural	feminine	plural			223	guarda	guarda	osserva	V1	guardano	num_violation		4476	PP
objrel_that	i fratelli che gli studenti guarda osservano il padre	masculine	plural	masculine	plural			2675	guarda	guarda	osserva	V1	guardano	num_violation		4477	PP
objrel_that	le studentesse che le contadine guarda ricordano i padri	feminine	plural	feminine	plural			233	guarda	guarda	ricorda	V1	guardano	num_violation		4478	PP
objrel_that	le contadine che i bambini guarda ricordano i figli	feminine	plural	masculine	plural			576	guarda	guarda	ricorda	V1	guardano	num_violation		4479	PP
objrel_that	i contadini che le attrici guarda ricordano il bambino	masculine	plural	feminine	plural			2121	guarda	guarda	ricorda	V1	guardano	num_violation		4480	PP
objrel_that	i ragazzi che i contadini guarda ricordano le amiche	masculine	plural	masculine	plural			2741	guarda	guarda	ricorda	V1	guardano	num_violation		4481	PP
objrel_that	le madri che i ragazzi guarda salutano le donne	feminine	plural	masculine	plural			658	guarda	guarda	saluta	V1	guardano	num_violation		4482	PP
objrel_that	i contadini che gli amici guarda salutano le figlie	masculine	plural	masculine	plural			2624	guarda	guarda	saluta	V1	guardano	num_violation		4483	PP
objrel_that	le figlie che le attrici ignorano guarda le amiche	feminine	plural	feminine	plural			129	guarda	ignora	guarda	V2	guardano	num_violation		4484	PP
objrel_that	le amiche che i figli ignorano guarda il contadino	feminine	plural	masculine	plural			509	guarda	ignora	guarda	V2	guardano	num_violation		4485	PP
objrel_that	le attrici che gli uomini ignorano guarda la figlia	feminine	plural	masculine	plural			527	guarda	ignora	guarda	V2	guardano	num_violation		4486	PP
objrel_that	le studentesse che i padri ignorano guarda il figlio	feminine	plural	masculine	plural			745	guarda	ignora	guarda	V2	guardano	num_violation		4487	PP
objrel_that	le attrici che gli uomini incontrano guarda l' amica	feminine	plural	masculine	plural			528	guarda	incontra	guarda	V2	guardano	num_violation		4488	PP
objrel_that	le attrici che i fratelli incontrano guarda gli studenti	feminine	plural	masculine	plural			539	guarda	incontra	guarda	V2	guardano	num_violation		4489	PP
objrel_that	le studentesse che i figli incontrano guarda il fratello	feminine	plural	masculine	plural			733	guarda	incontra	guarda	V2	guardano	num_violation		4490	PP
objrel_that	le bambine che le attrici indicano guarda gli uomini	feminine	plural	feminine	plural			64	guarda	indica	guarda	V2	guardano	num_violation		4491	PP
objrel_that	le contadine che gli studenti indicano guarda l' amica	feminine	plural	masculine	plural			570	guarda	indica	guarda	V2	guardano	num_violation		4492	PP
objrel_that	gli studenti che le madri indicano guarda il fratello	masculine	plural	feminine	plural			2060	guarda	indica	guarda	V2	guardano	num_violation		4493	PP
objrel_that	gli studenti che le amiche osservano guarda le madri	masculine	plural	feminine	plural			2047	guarda	osserva	guarda	V2	guardano	num_violation		4494	PP
objrel_that	le ragazze che le figlie ricordano guarda i fratelli	feminine	plural	feminine	plural			194	guarda	ricorda	guarda	V2	guardano	num_violation		4495	PP
objrel_that	i figli che le attrici ricordano guarda gli amici	masculine	plural	feminine	plural			2151	guarda	ricorda	guarda	V2	guardano	num_violation		4496	PP
objrel_that	le figlie che i bambini salutano guarda le studentesse	feminine	plural	masculine	plural			629	guarda	saluta	guarda	V2	guardano	num_violation		4497	PP
objrel_that	le studentesse che i figli salutano guarda la madre	feminine	plural	masculine	plural			736	guarda	saluta	guarda	V2	guardano	num_violation		4498	PP
objrel_that	il fratello che il padre accoglie guardano l' amica	masculine	singular	masculine	singular			3819	guardano	accolgono	guardano	V2	guarda	num_violation		4499	SS
objrel_that	la figlia che la contadina ama guardano i ragazzi	feminine	singular	feminine	singular			1387	guardano	amano	guardano	V2	guarda	num_violation		4500	SS
objrel_that	la studentessa che l' attrice ama guardano la ragazza	feminine	singular	feminine	singular			1477	guardano	amano	guardano	V2	guarda	num_violation		4501	SS
objrel_that	l' amica che il fratello ama guardano gli uomini	feminine	singular	masculine	singular			1753	guardano	amano	guardano	V2	guarda	num_violation		4502	SS
objrel_that	la donna che il figlio ama guardano l' attrice	feminine	singular	masculine	singular			1850	guardano	amano	guardano	V2	guarda	num_violation		4503	SS
objrel_that	la donna che l' attore ama guardano la contadina	feminine	singular	masculine	singular			1860	guardano	amano	guardano	V2	guarda	num_violation		4504	SS
objrel_that	l' amico che il fratello ama guardano i ragazzi	masculine	singular	masculine	singular			3890	guardano	amano	guardano	V2	guarda	num_violation		4505	SS
objrel_that	la studentessa che la madre attrae guardano i bambini	feminine	singular	feminine	singular			1494	guardano	attraggono	guardano	V2	guarda	num_violation		4506	SS
objrel_that	il figlio che la bambina attrae guardano le contadine	masculine	singular	feminine	singular			3295	guardano	attraggono	guardano	V2	guarda	num_violation		4507	SS
objrel_that	la figlia che il bambino blocca guardano la madre	feminine	singular	masculine	singular			1865	guardano	bloccano	guardano	V2	guarda	num_violation		4508	SS
objrel_that	la sorella che il ragazzo blocca guardano il contadino	feminine	singular	masculine	singular			1959	guardano	bloccano	guardano	V2	guarda	num_violation		4509	SS
objrel_that	l' amico che la madre blocca guardano la studentessa	masculine	singular	feminine	singular			3408	guardano	bloccano	guardano	V2	guarda	num_violation		4510	SS
objrel_that	la madre che il contadino conosce guardano lo studente	feminine	singular	masculine	singular			1888	guardano	conoscono	guardano	V2	guarda	num_violation		4511	SS
objrel_that	il bambino che la contadina conosce guardano le studentesse	masculine	singular	feminine	singular			3256	guardano	conoscono	guardano	V2	guarda	num_violation		4512	SS
objrel_that	la figlia che la madre critica guardano il bambino	feminine	singular	feminine	singular			1396	guardano	criticano	guardano	V2	guarda	num_violation		4513	SS
