subject,sentence_type,trial_type,violation_type,violation_position,congruent_subjects,congruent_attractor,congruent_subjects_attractor,condition,correct_wrong,valid_answer,block,trial_num,slide_num_of_viol,RT,is_outlier
53,embedding_mental_LR,Acceptable,None,other,True,True,True_True,SSS,CORRECT,CORRECT,1,125,0,0,False
53,embedding_mental_LR,Acceptable,None,other,True,True,True_True,SSS,CORRECT,CORRECT,1,181,0,0,False
53,embedding_mental_LR,Acceptable,None,other,True,True,True_True,SSS,CORRECT,CORRECT,1,192,0,0,False
53,embedding_mental_LR,Acceptable,None,other,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,21,0,0,False
53,embedding_mental_LR,Filler,N2,other,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,142,-4,0,False
53,embedding_mental_LR,Filler,N2,other,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,23,-4,0,False
53,embedding_mental_LR,Filler,N2,other,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,232,-4,0,False
53,embedding_mental_LR,Filler,N2,other,True,False,True_False,SSP,WRONG,WRONG,1,59,-4,0,False
53,embedding_mental_LR,Filler,N2,other,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,72,-4,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,133,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,135,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,154,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,243,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,PSP,WRONG,WRONG,1,68,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,113,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,159,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,89,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,139,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,153,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,171,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,240,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,86,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,99,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,114,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,254,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,37,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,67,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,82,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,119,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,155,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,51,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,89,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,False,True_False,SSP,CORRECT_INC,CORRECT,1,212,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,False,True_False,SSP,CORRECT_INC,CORRECT,1,228,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,True,True_True,PPP,CORRECT_INC,CORRECT,1,24,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,True,True_True,PPP,CORRECT_INC,CORRECT,1,33,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,109,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,234,-7,0,False
53,embedding_mental_LR,Filler,V2,inner,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,69,-7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,128,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,148,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,178,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,248,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,PSP,CORRECT_INC,CORRECT,1,7,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,107,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,124,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,149,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,162,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,False,False_False,SPS,CORRECT_INC,CORRECT,1,95,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,130,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,184,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,185,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,204,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,PSS,CORRECT_INC,CORRECT,1,224,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,103,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,174,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,192,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,238,7,0,False
53,embedding_mental_LR,Violation,V2,inner,False,True,False_True,SPP,CORRECT_INC,CORRECT,1,240,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,13,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,158,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,221,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,229,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,PPS,CORRECT_INC,CORRECT,1,245,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,CORRECT_INC,CORRECT,1,116,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,CORRECT_INC,CORRECT,1,17,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,CORRECT_INC,CORRECT,1,201,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,CORRECT_INC,CORRECT,1,220,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,False,True_False,SSP,CORRECT_INC,CORRECT,1,48,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,CORRECT_INC,CORRECT,1,122,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,CORRECT_INC,CORRECT,1,270,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,CORRECT_INC,CORRECT,1,30,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,CORRECT_INC,CORRECT,1,4,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,PPP,CORRECT_INC,CORRECT,1,70,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,CORRECT,CORRECT,1,259,7,0.63637,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,125,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,161,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,215,7,0,False
53,embedding_mental_LR,Violation,V2,inner,True,True,True_True,SSS,CORRECT_INC,CORRECT,1,38,7,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,14,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,189,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,19,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,210,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,215,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,116,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,17,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,243,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,267,0,0,False
53,embedding_mental_SR,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,48,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,102,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,12,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,190,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,69,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,84,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,139,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,16,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,169,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,61,0,0,False
53,embedding_mental_SR,Acceptable,None,other,True,,,SS,CORRECT_INC,CORRECT,1,252,0,0,False
53,embedding_mental_SR,Filler,N1,other,False,,,SP,CORRECT_INC,CORRECT,1,204,-1,0,False
53,embedding_mental_SR,Filler,N1,other,False,,,SP,CORRECT_INC,CORRECT,1,206,-1,0,False
53,embedding_mental_SR,Filler,N1,other,True,,,SS,CORRECT_INC,CORRECT,1,226,-1,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,177,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,235,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,259,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,8,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,109,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,18,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,58,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,83,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,100,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,141,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,33,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,52,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,172,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,254,-5,0,False
53,embedding_mental_SR,Filler,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,59,-5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,138,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,190,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,216,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,26,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,PS,CORRECT_INC,CORRECT,1,64,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,131,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,248,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,4,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,43,5,0,False
53,embedding_mental_SR,Violation,V2,inner,False,,,SP,CORRECT_INC,CORRECT,1,62,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,157,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,209,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,220,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,73,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,PP,CORRECT_INC,CORRECT,1,80,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,105,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,110,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,241,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,247,5,0,False
53,embedding_mental_SR,Violation,V2,inner,True,,,SS,CORRECT_INC,CORRECT,1,68,5,0,False
53,objrel,Acceptable,FA,other,False,,,PS,CORRECT,CORRECT,1,128,0,0,False
53,objrel,Acceptable,FA,other,False,,,SP,CORRECT,CORRECT,1,6,0,0,False
53,objrel,Acceptable,FA,other,True,,,SS,CORRECT,CORRECT,1,207,0,0,False
53,objrel,Acceptable,FA,other,True,,,SS,CORRECT,CORRECT,1,8,0,0,False
53,objrel,Acceptable,FA,other,True,,,SS,CORRECT_INC,CORRECT,1,226,0,0,False
53,objrel,Acceptable,FI,other,False,,,PS,CORRECT,CORRECT,1,12,0,0,False
53,objrel,Acceptable,FI,other,False,,,PS,CORRECT,CORRECT,1,77,0,0,False
53,objrel,Acceptable,FI,other,True,,,PP,CORRECT,CORRECT,1,32,0,0,False
53,objrel,Acceptable,FI,other,True,,,PP,CORRECT_INC,CORRECT,1,66,0,0,False
53,objrel,Acceptable,FI,other,True,,,SS,CORRECT,CORRECT,1,115,0,0,False
53,objrel,Acceptable,FI,other,True,,,SS,WRONG_INC,WRONG,1,249,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,106,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,122,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,143,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,143,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,15,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,171,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,231,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,256,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT,CORRECT,1,34,0,0,False
53,objrel,Acceptable,None,other,False,,,PS,CORRECT_INC,CORRECT,1,34,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,104,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,129,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,242,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,38,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,44,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,64,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT,CORRECT,1,66,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT_INC,CORRECT,1,223,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,CORRECT_INC,CORRECT,1,41,0,0,False
53,objrel,Acceptable,None,other,False,,,SP,WRONG_DDC,REJECTED,1,173,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,126,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,148,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,149,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,164,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,185,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,22,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,239,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,46,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,CORRECT,CORRECT,1,79,0,0,False
53,objrel,Acceptable,None,other,True,,,PP,WRONG_INC,WRONG,1,65,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,112,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,146,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,168,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,200,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,211,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,260,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,39,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,53,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,85,0,0,False
53,objrel,Acceptable,None,other,True,,,SS,CORRECT,CORRECT,1,91,0,0,False
53,objrel,Filler,N1,other,True,,,SS,CORRECT_INC,CORRECT,1,258,-1,0,False
53,objrel,Filler,V1,inner,False,,,PS,CORRECT_INC,CORRECT,1,111,-4,0,False
53,objrel,Filler,V1,inner,False,,,PS,CORRECT_INC,CORRECT,1,133,-4,0,False
53,objrel,Filler,V1,inner,False,,,PS,CORRECT_INC,CORRECT,1,5,-4,0,False
53,objrel,Filler,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,107,-4,0,False
53,objrel,Filler,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,175,-4,0,False
53,objrel,Filler,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,2,-4,0,False
53,objrel,Filler,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,233,-4,0,False
53,objrel,Filler,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,246,-4,0,False
53,objrel,Filler,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,88,-4,0,False
53,objrel,Filler,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,90,-4,0,False
53,objrel,Filler,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,234,-4,0,False
53,objrel,Filler,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,49,-4,0,False
53,objrel,Filler,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,9,-4,0,False
53,objrel,Filler,V1,inner,True,,,SS,CORRECT_INC,CORRECT,1,151,-4,0,False
53,objrel,Filler,V1,inner,True,,,SS,CORRECT_INC,CORRECT,1,197,-4,0,False
53,objrel,Filler,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,110,-5,0,False
53,objrel,Filler,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,123,-5,0,False
53,objrel,Filler,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,147,-5,0,False
53,objrel,Filler,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,179,-5,0,False
53,objrel,Filler,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,193,-5,0,False
53,objrel,Filler,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,202,-5,0,False
53,objrel,Filler,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,25,-5,0,False
53,objrel,Filler,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,153,-5,0,False
53,objrel,Filler,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,156,-5,0,False
53,objrel,Filler,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,214,-5,0,False
53,objrel,Filler,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,94,-5,0,False
53,objrel,Filler,V2,outer,True,,,PP,CORRECT_INC,CORRECT,1,210,-5,0,False
53,objrel,Filler,V2,outer,True,,,PP,CORRECT_INC,CORRECT,1,6,-5,0,False
53,objrel,Filler,V2,outer,True,,,SS,CORRECT_INC,CORRECT,1,188,-5,0,False
53,objrel,Filler,V2,outer,True,,,SS,CORRECT_INC,CORRECT,1,79,-5,0,False
53,objrel,Violation,V1,inner,False,,,PS,CORRECT_INC,CORRECT,1,236,4,0,False
53,objrel,Violation,V1,inner,False,,,PS,WRONG,WRONG,1,102,4,0,False
53,objrel,Violation,V1,inner,False,,,PS,WRONG,WRONG,1,137,4,0,False
53,objrel,Violation,V1,inner,False,,,PS,WRONG,WRONG,1,237,4,0,False
53,objrel,Violation,V1,inner,False,,,PS,WRONG,WRONG,1,84,4,0,False
53,objrel,Violation,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,14,4,0,False
53,objrel,Violation,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,241,4,0,False
53,objrel,Violation,V1,inner,False,,,SP,CORRECT_INC,CORRECT,1,256,4,0,False
53,objrel,Violation,V1,inner,False,,,SP,WRONG,WRONG,1,157,4,0,False
53,objrel,Violation,V1,inner,False,,,SP,WRONG,WRONG,1,199,4,0,False
53,objrel,Violation,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,260,4,0,False
53,objrel,Violation,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,47,4,0,False
53,objrel,Violation,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,74,4,0,False
53,objrel,Violation,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,77,4,0,False
53,objrel,Violation,V1,inner,True,,,PP,CORRECT_INC,CORRECT,1,94,4,0,False
53,objrel,Violation,V1,inner,True,,,SS,CORRECT_INC,CORRECT,1,145,4,0,False
53,objrel,Violation,V1,inner,True,,,SS,CORRECT_INC,CORRECT,1,221,4,0,False
53,objrel,Violation,V1,inner,True,,,SS,CORRECT_INC,CORRECT,1,224,4,0,False
53,objrel,Violation,V1,inner,True,,,SS,CORRECT_INC,CORRECT,1,44,4,0,False
53,objrel,Violation,V1,inner,True,,,SS,CORRECT_INC,CORRECT,1,97,4,0,False
53,objrel,Violation,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,163,5,0,False
53,objrel,Violation,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,170,5,0,False
53,objrel,Violation,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,200,5,0,False
53,objrel,Violation,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,219,5,0,False
53,objrel,Violation,V2,outer,False,,,PS,CORRECT_INC,CORRECT,1,223,5,0,False
53,objrel,Violation,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,19,5,0,False
53,objrel,Violation,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,217,5,0,False
53,objrel,Violation,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,65,5,0,False
53,objrel,Violation,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,75,5,0,False
53,objrel,Violation,V2,outer,False,,,SP,CORRECT_INC,CORRECT,1,75,5,0,False
53,objrel,Violation,V2,outer,True,,,PP,CORRECT_INC,CORRECT,1,2,5,0,False
53,objrel,Violation,V2,outer,True,,,PP,CORRECT_INC,CORRECT,1,71,5,0,False
53,objrel,Violation,V2,outer,True,,,PP,CORRECT_INC,CORRECT,1,93,5,0,False
53,objrel,Violation,V2,outer,True,,,PP,CORRECT_INC,CORRECT,1,98,5,0,False
53,objrel,Violation,V2,outer,True,,,PP,WRONG,WRONG,1,152,5,0,False
53,objrel,Violation,V2,outer,True,,,SS,CORRECT_INC,CORRECT,1,144,5,0,False
53,objrel,Violation,V2,outer,True,,,SS,CORRECT_INC,CORRECT,1,178,5,0,False
53,objrel,Violation,V2,outer,True,,,SS,CORRECT_INC,CORRECT,1,194,5,0,False
53,objrel,Violation,V2,outer,True,,,SS,CORRECT_INC,CORRECT,1,31,5,0,False
53,objrel,Violation,V2,outer,True,,,SS,CORRECT_INC,CORRECT,1,57,5,0,False
53,objrel_nounpp,Acceptable,FA,other,False,True,False_True,PSS,CORRECT,CORRECT,1,172,0,0,False
53,objrel_nounpp,Acceptable,FA,other,True,False,True_False,PPS,CORRECT,CORRECT,1,165,0,0,False
53,objrel_nounpp,Acceptable,FA,other,True,False,True_False,PPS,WRONG_INC,WRONG,1,194,0,0,False
53,objrel_nounpp,Acceptable,FA,other,True,False,True_False,SSP,CORRECT,CORRECT,1,25,0,0,False
53,objrel_nounpp,Acceptable,FA,other,True,True,True_True,SSS,CORRECT,CORRECT,1,56,0,0,False
53,objrel_nounpp,Acceptable,FA,other,True,True,True_True,SSS,CORRECT,CORRECT,1,63,0,0,False
53,objrel_nounpp,Acceptable,FI,other,False,False,False_False,PSP,CORRECT,CORRECT,1,13,0,0,False
