a_Sentence_Type	b_Sentence	c_GenderN1	d_NumN1	e_GenderN2	f_NumN2	g_GenderN3	h_NumN3	i_NumFraseOrigine	j_New_word	k_Verb1	l_Verb2	m_Element_changed	n_Old_word	o_Violation_Type		p_number	q_condition
objrel_nounpp	le amiche che le contadine vicino al bambino interrompono donna l' attrice	feminine	plural	feminine	plural	masculine	singular	191	donna	interrompe	conosce	2	conoscono	verb_noun		3471	PPS
objrel_nounpp	le contadine che i fratelli vicino all' attore donna conoscono la bambina	feminine	plural	masculine	plural	masculine	singular	719	donna	interrompe	conosce	1	interrompono	verb_noun		3472	PPS
objrel_nounpp	le bambine che le amiche accanto ai padri donna guardano le ragazze	feminine	plural	feminine	plural	masculine	plural	140	donna	interrompe	guarda	1	interrompono	verb_noun		3473	PPP
objrel_nounpp	la contadina che i figli vicino ai ragazzi donna attrae gli amici	feminine	singular	masculine	plural	masculine	plural	1662	donna	osserva	attraggono	1	osservano	verb_noun		3474	SPP
objrel_nounpp	l' amica che le contadine accanto ai ragazzi osservano donna le figlie	feminine	singular	feminine	plural	masculine	plural	1137	donna	osserva	evitano	2	evita	verb_noun		3475	SPP
objrel_nounpp	il padre che le figlie dietro ai ragazzi osservano donna la contadina	masculine	singular	feminine	plural	masculine	plural	3178	donna	osserva	ignorano	2	ignora	verb_noun		3476	SPP
objrel_nounpp	le bambine che le sorelle davanti alla madre donna guardano l' attore	feminine	plural	feminine	plural	feminine	singular	80	donna	osserva	guarda	1	osservano	verb_noun		3477	PPS
objrel_nounpp	le figlie che gli studenti vicino ai contadini osservano donna il padre	feminine	plural	masculine	plural	masculine	plural	665	donna	osserva	ignora	2	ignorano	verb_noun		3478	PPP
objrel_nounpp	la madre che i figli davanti alla contadina donna evita i ragazzi	feminine	singular	masculine	plural	feminine	singular	1619	donna	ricorda	evitano	1	ricordano	verb_noun		3479	SPS
objrel_nounpp	la sorella che i padri dietro alle contadine ricordano donna i figli	feminine	singular	masculine	plural	feminine	plural	1566	donna	ricorda	incontrano	2	incontra	verb_noun		3480	SPP
objrel_nounpp	il ragazzo che i padri vicino alla contadina donna incontra le donne	masculine	singular	masculine	plural	feminine	singular	3636	donna	ricorda	incontrano	1	ricordano	verb_noun		3481	SPS
objrel_nounpp	il ragazzo che i padri vicino alla contadina ricordano donna le donne	masculine	singular	masculine	plural	feminine	singular	3636	donna	ricorda	incontrano	2	incontra	verb_noun		3482	SPS
objrel_nounpp	la figlia che gli studenti vicino alla contadina donna osserva i padri	feminine	singular	masculine	plural	feminine	singular	1611	donna	ricorda	osservano	1	ricordano	verb_noun		3483	SPS
objrel_nounpp	le contadine che i fratelli accanto all' attrice ricordano donna lo studente	feminine	plural	masculine	plural	feminine	singular	584	donna	ricorda	accoglie	2	accolgono	verb_noun		3484	PPS
objrel_nounpp	le amiche che le figlie accanto alle ragazze donna difendono la studentessa	feminine	plural	feminine	plural	feminine	plural	4	donna	ricorda	difende	1	ricordano	verb_noun		3485	PPP
objrel_nounpp	le madri che i fratelli davanti alla studentessa ricordano donna l' uomo	feminine	plural	masculine	plural	feminine	singular	607	donna	ricorda	indica	2	indicano	verb_noun		3486	PPS
objrel_nounpp	gli attori che le bambine accanto alle studentesse donna osservano la ragazza	masculine	plural	feminine	plural	feminine	plural	2026	donna	ricorda	osserva	1	ricordano	verb_noun		3487	PPP
objrel_nounpp	i contadini che le madri dietro al fratello donna osservano le amiche	masculine	plural	feminine	plural	masculine	singular	2246	donna	ricorda	osserva	1	ricordano	verb_noun		3488	PPS
objrel_nounpp	il fratello che le amiche accanto alle bambine donna critica il figlio	masculine	singular	feminine	plural	feminine	plural	3041	donna	saluta	criticano	1	salutano	verb_noun		3489	SPP
objrel_nounpp	la figlia che i ragazzi dietro alle attrici donna ferma le madri	feminine	singular	masculine	plural	feminine	plural	1548	donna	saluta	fermano	1	salutano	verb_noun		3490	SPP
objrel_nounpp	gli attori che le studentesse davanti al contadino salutano donna gli amici	masculine	plural	feminine	plural	masculine	singular	2224	donna	saluta	ignora	2	ignorano	verb_noun		3491	PPS
objrel_nounpp	la sorella che l' amica vicino al padre accoglie donne i bambini	feminine	singular	feminine	singular	masculine	singular	1503	donne	accolgono	bloccano	2	blocca	verb_noun		3492	SSS
objrel_nounpp	i bambini che lo studente vicino all' attrice donne conoscono gli uomini	masculine	plural	masculine	singular	feminine	singular	2870	donne	accolgono	conosce	1	accoglie	verb_noun		3493	PSS
objrel_nounpp	i contadini che il fratello vicino ai padri accoglie donne la donna	masculine	plural	masculine	singular	masculine	plural	2935	donne	accolgono	evita	2	evitano	verb_noun		3494	PSP
objrel_nounpp	l' amica che lo studente accanto alle madri donne accoglie la ragazza	feminine	singular	masculine	singular	feminine	plural	1771	donne	amano	accolgono	1	ama	verb_noun		3495	SSP
objrel_nounpp	l' attrice che il padre davanti al contadino donne attrae i fratelli	feminine	singular	masculine	singular	masculine	singular	1958	donne	amano	attraggono	1	ama	verb_noun		3496	SSS
objrel_nounpp	la madre che la sorella vicino alla bambina ama donne il figlio	feminine	singular	feminine	singular	feminine	singular	1370	donne	amano	bloccano	2	blocca	verb_noun		3497	SSS
objrel_nounpp	lo studente che la ragazza davanti alle figlie donne indica gli amici	masculine	singular	feminine	singular	feminine	plural	3339	donne	amano	indicano	1	ama	verb_noun		3498	SSP
objrel_nounpp	il contadino che la figlia dietro alle madri donne interrompe la bambina	masculine	singular	feminine	singular	feminine	plural	3284	donne	amano	interrompono	1	ama	verb_noun		3499	SSP
objrel_nounpp	il bambino che la studentessa davanti ai fratelli ama donne l' amica	masculine	singular	feminine	singular	masculine	plural	3409	donne	amano	salutano	2	saluta	verb_noun		3500	SSP
objrel_nounpp	le amiche che il figlio accanto agli attori donne attraggono le bambine	feminine	plural	masculine	singular	masculine	plural	883	donne	amano	attrae	1	ama	verb_noun		3501	PSP
objrel_nounpp	le ragazze che l' attore davanti all' amica donne difendono i contadini	feminine	plural	masculine	singular	feminine	singular	872	donne	amano	difende	1	ama	verb_noun		3502	PSS
objrel_nounpp	la madre che l' attrice vicino alla ragazza attrae donne l' amico	feminine	singular	feminine	singular	feminine	singular	1364	donne	attraggono	amano	2	ama	verb_noun		3503	SSS
objrel_nounpp	l' amica che la madre accanto al fratello attrae donne i padri	feminine	singular	feminine	singular	masculine	singular	1454	donne	attraggono	criticano	2	critica	verb_noun		3504	SSS
objrel_nounpp	il padre che la contadina vicino all' attore attrae donne le sorelle	masculine	singular	feminine	singular	masculine	singular	3495	donne	attraggono	difendono	2	difende	verb_noun		3505	SSS
objrel_nounpp	il figlio che la contadina davanti alle amiche donne guarda il bambino	masculine	singular	feminine	singular	feminine	plural	3289	donne	attraggono	guardano	1	attrae	verb_noun		3506	SSP
objrel_nounpp	lo studente che il fratello davanti alle bambine donne indica l' amica	masculine	singular	masculine	singular	feminine	plural	3836	donne	attraggono	indicano	1	attrae	verb_noun		3507	SSP
objrel_nounpp	la figlia che l' amico davanti agli attori donne saluta lo studente	feminine	singular	masculine	singular	masculine	plural	1925	donne	attraggono	salutano	1	attrae	verb_noun		3508	SSP
objrel_nounpp	le sorelle che la bambina dietro all' amica donne difendono le studentesse	feminine	plural	feminine	singular	feminine	singular	369	donne	attraggono	difende	1	attrae	verb_noun		3509	PSS
objrel_nounpp	le studentesse che l' attore davanti alle bambine attrae donne la ragazza	feminine	plural	masculine	singular	feminine	plural	818	donne	attraggono	difende	2	difendono	verb_noun		3510	PSP
objrel_nounpp	le contadine che il fratello dietro alle bambine attrae donne il ragazzo	feminine	plural	masculine	singular	feminine	plural	776	donne	attraggono	evita	2	evitano	verb_noun		3511	PSP
objrel_nounpp	le attrici che la sorella vicino al ragazzo attrae donne gli amici	feminine	plural	feminine	singular	masculine	singular	454	donne	attraggono	ferma	2	fermano	verb_noun		3512	PSS
objrel_nounpp	l' amica che lo studente dietro alla figlia donne ignora il padre	feminine	singular	masculine	singular	feminine	singular	1835	donne	bloccano	ignorano	1	blocca	verb_noun		3513	SSS
objrel_nounpp	gli studenti che l' attrice accanto al padre blocca donne i bambini	masculine	plural	feminine	singular	masculine	singular	2473	donne	bloccano	ama	2	amano	verb_noun		3514	PSS
objrel_nounpp	le madri che il figlio davanti al bambino donne guardano l' amica	feminine	plural	masculine	singular	masculine	singular	979	donne	bloccano	guarda	1	blocca	verb_noun		3515	PSS
objrel_nounpp	la sorella che la contadina accanto ai figli conosce donne gli studenti	feminine	singular	feminine	singular	masculine	plural	1431	donne	conoscono	amano	2	ama	verb_noun		3516	SSP
objrel_nounpp	la bambina che l' amica accanto al ragazzo donne blocca la donna	feminine	singular	feminine	singular	masculine	singular	1465	donne	conoscono	bloccano	1	conosce	verb_noun		3517	SSS
objrel_nounpp	l' amica che la figlia davanti al bambino donne critica i fratelli	feminine	singular	feminine	singular	masculine	singular	1453	donne	conoscono	criticano	1	conosce	verb_noun		3518	SSS
objrel_nounpp	la ragazza che l' amica accanto alla madre donne interrompe il figlio	feminine	singular	feminine	singular	feminine	singular	1371	donne	conoscono	interrompono	1	conosce	verb_noun		3519	SSS
objrel_nounpp	l' amico che il bambino dietro alla madre conosce donne gli studenti	masculine	singular	masculine	singular	feminine	singular	3883	donne	conoscono	interrompono	2	interrompe	verb_noun		3520	SSS
objrel_nounpp	il figlio che la bambina vicino agli amici donne osserva la studentessa	masculine	singular	feminine	singular	masculine	plural	3420	donne	conoscono	osservano	1	conosce	verb_noun		3521	SSP
objrel_nounpp	le sorelle che lo studente accanto ai contadini donne incontrano il bambino	feminine	plural	masculine	singular	masculine	plural	938	donne	conoscono	incontra	1	conosce	verb_noun		3522	PSP
objrel_nounpp	le amiche che la ragazza dietro alla figlia donne interrompono le donne	feminine	plural	feminine	singular	feminine	singular	320	donne	conoscono	interrompe	1	conosce	verb_noun		3523	PSS
objrel_nounpp	la studentessa che l' attrice dietro alle amiche donne osserva il contadino	feminine	singular	feminine	singular	feminine	plural	1317	donne	criticano	osservano	1	critica	verb_noun		3524	SSP
objrel_nounpp	il figlio che la bambina dietro ai ragazzi donne osserva l' attore	masculine	singular	feminine	singular	masculine	plural	3419	donne	criticano	osservano	1	critica	verb_noun		3525	SSP
objrel_nounpp	l' attrice che la studentessa davanti alle sorelle donne blocca il figlio	feminine	singular	feminine	singular	feminine	plural	1269	donne	difendono	bloccano	1	difende	verb_noun		3526	SSP
objrel_nounpp	la contadina che l' amica davanti alle sorelle difende donne lo studente	feminine	singular	feminine	singular	feminine	plural	1273	donne	difendono	conoscono	2	conosce	verb_noun		3527	SSP
objrel_nounpp	la sorella che l' attore accanto al bambino donne conosce l' amica	feminine	singular	masculine	singular	masculine	singular	2008	donne	difendono	conoscono	1	difende	verb_noun		3528	SSS
objrel_nounpp	la sorella che l' attore accanto al bambino difende donne l' amica	feminine	singular	masculine	singular	masculine	singular	2008	donne	difendono	conoscono	2	conosce	verb_noun		3529	SSS
objrel_nounpp	le studentesse che l' amica vicino agli attori donne evitano la ragazza	feminine	plural	feminine	singular	masculine	plural	432	donne	difendono	evita	1	difende	verb_noun		3530	PSP
objrel_nounpp	il bambino che l' amica dietro alle attrici evita donne la madre	masculine	singular	feminine	singular	feminine	plural	3278	donne	evitano	indicano	2	indica	verb_noun		3531	SSP
objrel_nounpp	le figlie che la bambina davanti alle ragazze donne fermano i contadini	feminine	plural	feminine	singular	feminine	plural	284	donne	evitano	ferma	1	evita	verb_noun		3532	PSP
objrel_nounpp	gli attori che il ragazzo dietro al fratello evita donne i bambini	masculine	plural	masculine	singular	masculine	singular	2968	donne	evitano	ignora	2	ignorano	verb_noun		3533	PSS
objrel_nounpp	gli attori che lo studente dietro al contadino evita donne gli amici	masculine	plural	masculine	singular	masculine	singular	2971	donne	evitano	incontra	2	incontrano	verb_noun		3534	PSS
objrel_nounpp	le attrici che la figlia accanto alla bambina donne osservano le donne	feminine	plural	feminine	singular	feminine	singular	325	donne	evitano	osserva	1	evita	verb_noun		3535	PSS
objrel_nounpp	il figlio che la madre vicino alla studentessa donne blocca la sorella	masculine	singular	feminine	singular	feminine	singular	3362	donne	fermano	bloccano	1	ferma	verb_noun		3536	SSS
objrel_nounpp	il ragazzo che il padre dietro al bambino donne conosce il fratello	masculine	singular	masculine	singular	masculine	singular	3999	donne	fermano	conoscono	1	ferma	verb_noun		3537	SSS
objrel_nounpp	i ragazzi che il padre davanti alle sorelle donne ignorano le contadine	masculine	plural	masculine	singular	feminine	plural	2833	donne	fermano	ignora	1	ferma	verb_noun		3538	PSP
objrel_nounpp	la studentessa che il bambino dietro al ragazzo donne accoglie il figlio	feminine	singular	masculine	singular	masculine	singular	2011	donne	guardano	accolgono	1	guarda	verb_noun		3539	SSS
objrel_nounpp	l' amico che la contadina dietro all' attore guarda donne lo studente	masculine	singular	feminine	singular	masculine	singular	3503	donne	guardano	indicano	2	indica	verb_noun		3540	SSS
objrel_nounpp	gli attori che il ragazzo davanti alle madri donne accolgono i fratelli	masculine	plural	masculine	singular	feminine	plural	2781	donne	guardano	accoglie	1	guarda	verb_noun		3541	PSP
objrel_nounpp	le contadine che l' attrice vicino alla ragazza guarda donne il padre	feminine	plural	feminine	singular	feminine	singular	336	donne	guardano	blocca	2	bloccano	verb_noun		3542	PSS
objrel_nounpp	le madri che il ragazzo davanti alle amiche guarda donne le donne	feminine	plural	masculine	singular	feminine	plural	799	donne	guardano	ignora	2	ignorano	verb_noun		3543	PSP
objrel_nounpp	l' amico che la contadina dietro agli attori ignora donne le donne	masculine	singular	feminine	singular	masculine	plural	3445	donne	ignorano	conoscono	2	conosce	verb_noun		3544	SSP
objrel_nounpp	l' amico che il ragazzo davanti all' attrice ignora donne le madri	masculine	singular	masculine	singular	feminine	singular	3886	donne	ignorano	criticano	2	critica	verb_noun		3545	SSS
objrel_nounpp	l' attrice che l' amico davanti alla sorella ignora donne la madre	feminine	singular	masculine	singular	feminine	singular	1839	donne	ignorano	evitano	2	evita	verb_noun		3546	SSS
objrel_nounpp	la studentessa che il contadino davanti alla madre ignora donne il bambino	feminine	singular	masculine	singular	feminine	singular	1887	donne	ignorano	fermano	2	ferma	verb_noun		3547	SSS
objrel_nounpp	i bambini che il contadino vicino al padre ignora donne le ragazze	masculine	plural	masculine	singular	masculine	singular	2980	donne	ignorano	attrae	2	attraggono	verb_noun		3548	PSS
objrel_nounpp	gli studenti che la madre davanti alla sorella ignora donne l' amico	masculine	plural	feminine	singular	feminine	singular	2343	donne	ignorano	difende	2	difendono	verb_noun		3549	PSS
objrel_nounpp	gli amici che il bambino davanti alla studentessa ignora donne l' attore	masculine	plural	masculine	singular	feminine	singular	2836	donne	ignorano	ferma	2	fermano	verb_noun		3550	PSS
objrel_nounpp	le sorelle che l' attore davanti alle ragazze ignora donne la contadina	feminine	plural	masculine	singular	feminine	plural	810	donne	ignorano	guarda	2	guardano	verb_noun		3551	PSP
objrel_nounpp	i contadini che l' attrice davanti agli amici donne osservano le studentesse	masculine	plural	feminine	singular	masculine	plural	2427	donne	ignorano	osserva	1	ignora	verb_noun		3552	PSP
objrel_nounpp	l' amica che la contadina dietro al padre donne accoglie i figli	feminine	singular	feminine	singular	masculine	singular	1452	donne	incontrano	accolgono	1	incontra	verb_noun		3553	SSS
objrel_nounpp	la sorella che l' amica davanti al figlio donne guarda il contadino	feminine	singular	feminine	singular	masculine	singular	1501	donne	incontrano	guardano	1	incontra	verb_noun		3554	SSS
objrel_nounpp	i figli che la contadina accanto al bambino donne conoscono la ragazza	masculine	plural	feminine	singular	masculine	singular	2502	donne	incontrano	conosce	1	incontra	verb_noun		3555	PSS
objrel_nounpp	i figli che la madre davanti alle amiche donne evitano le ragazze	masculine	plural	feminine	singular	feminine	plural	2310	donne	incontrano	evita	1	incontra	verb_noun		3556	PSP
objrel_nounpp	i figli che la madre davanti alle amiche incontra donne le ragazze	masculine	plural	feminine	singular	feminine	plural	2310	donne	incontrano	evita	2	evitano	verb_noun		3557	PSP
objrel_nounpp	le madri che la ragazza vicino allo studente donne ignorano le attrici	feminine	plural	feminine	singular	masculine	singular	490	donne	incontrano	ignora	1	incontra	verb_noun		3558	PSS
objrel_nounpp	le sorelle che la studentessa vicino alle madri donne osservano i fratelli	feminine	plural	feminine	singular	feminine	plural	310	donne	incontrano	osserva	1	incontra	verb_noun		3559	PSP
objrel_nounpp	la ragazza che la sorella davanti allo studente donne ama le figlie	feminine	singular	feminine	singular	masculine	singular	1498	donne	indicano	amano	1	indica	verb_noun		3560	SSS
objrel_nounpp	il contadino che la figlia vicino allo studente donne blocca la ragazza	masculine	singular	feminine	singular	masculine	singular	3478	donne	indicano	bloccano	1	indica	verb_noun		3561	SSS
objrel_nounpp	il ragazzo che il fratello vicino alla figlia indica donne la madre	masculine	singular	masculine	singular	feminine	singular	3880	donne	indicano	conoscono	2	conosce	verb_noun		3562	SSS
objrel_nounpp	l' amico che la figlia vicino all' attrice indica donne i fratelli	masculine	singular	feminine	singular	feminine	singular	3382	donne	indicano	osservano	2	osserva	verb_noun		3563	SSS
objrel_nounpp	l' amica che la madre davanti agli attori donne saluta il fratello	feminine	singular	feminine	singular	masculine	plural	1389	donne	indicano	salutano	1	indica	verb_noun		3564	SSP
objrel_nounpp	la bambina che l' amica vicino agli attori donne saluta le ragazze	feminine	singular	feminine	singular	masculine	plural	1397	donne	indicano	salutano	1	indica	verb_noun		3565	SSP
objrel_nounpp	la bambina che l' amica vicino agli attori indica donne le ragazze	feminine	singular	feminine	singular	masculine	plural	1397	donne	indicano	salutano	2	saluta	verb_noun		3566	SSP
objrel_nounpp	i padri che la studentessa vicino alle contadine indica donne le sorelle	masculine	plural	feminine	singular	feminine	plural	2325	donne	indicano	accoglie	2	accolgono	verb_noun		3567	PSP
objrel_nounpp	la studentessa che il contadino davanti alle ragazze donne accoglie gli attori	feminine	singular	masculine	singular	feminine	plural	1823	donne	interrompono	accolgono	1	interrompe	verb_noun		3568	SSP
objrel_nounpp	il ragazzo che l' attrice accanto alla madre donne conosce la figlia	masculine	singular	feminine	singular	feminine	singular	3377	donne	interrompono	conoscono	1	interrompe	verb_noun		3569	SSS
objrel_nounpp	i figli che il ragazzo dietro alle attrici interrompe donne l' uomo	masculine	plural	masculine	singular	feminine	plural	2817	donne	interrompono	conosce	2	conoscono	verb_noun		3570	PSP
objrel_nounpp	le bambine che il fratello accanto alle studentesse interrompe donne i contadini	feminine	plural	masculine	singular	feminine	plural	767	donne	interrompono	critica	2	criticano	verb_noun		3571	PSP
objrel_nounpp	l' amica che il figlio davanti ai fratelli osserva donne la contadina	feminine	singular	masculine	singular	masculine	plural	1893	donne	osservano	accolgono	2	accoglie	verb_noun		3572	SSP
objrel_nounpp	il padre che la studentessa accanto alle ragazze donne critica le figlie	masculine	singular	feminine	singular	feminine	plural	3310	donne	osservano	criticano	1	osserva	verb_noun		3573	SSP
objrel_nounpp	la bambina che l' amica davanti ai fratelli donne evita le studentesse	feminine	singular	feminine	singular	masculine	plural	1396	donne	osservano	evitano	1	osserva	verb_noun		3574	SSP
objrel_nounpp	il ragazzo che il padre davanti agli attori donne evita le amiche	masculine	singular	masculine	singular	masculine	plural	3941	donne	osservano	evitano	1	osserva	verb_noun		3575	SSP
objrel_nounpp	il fratello che la madre accanto ai bambini donne ferma le figlie	masculine	singular	feminine	singular	masculine	plural	3427	donne	osservano	fermano	1	osserva	verb_noun		3576	SSP
objrel_nounpp	l' amico che il bambino dietro al fratello osserva donne la sorella	masculine	singular	masculine	singular	masculine	singular	4006	donne	osservano	interrompono	2	interrompe	verb_noun		3577	SSS
objrel_nounpp	le sorelle che l' attore vicino al contadino osserva donne l' amica	feminine	plural	masculine	singular	masculine	singular	997	donne	osservano	evita	2	evitano	verb_noun		3578	PSS
objrel_nounpp	gli studenti che la contadina dietro all' amica donne guardano i figli	masculine	plural	feminine	singular	feminine	singular	2342	donne	osservano	guarda	1	osserva	verb_noun		3579	PSS
objrel_nounpp	gli attori che la contadina davanti all' amico osserva donne il fratello	masculine	plural	feminine	singular	masculine	singular	2462	donne	osservano	guarda	2	guardano	verb_noun		3580	PSS
objrel_nounpp	la contadina che il ragazzo davanti alle studentesse ricorda donne i figli	feminine	singular	masculine	singular	feminine	plural	1783	donne	ricordano	fermano	2	ferma	verb_noun		3581	SSP
objrel_nounpp	la ragazza che il bambino accanto ai fratelli ricorda donne la contadina	feminine	singular	masculine	singular	masculine	plural	1936	donne	ricordano	fermano	2	ferma	verb_noun		3582	SSP
objrel_nounpp	la madre che l' attrice accanto alla bambina donne indica la studentessa	feminine	singular	feminine	singular	feminine	singular	1362	donne	ricordano	indicano	1	ricorda	verb_noun		3583	SSS
objrel_nounpp	le attrici che il padre accanto alla contadina donne difendono lo studente	feminine	plural	masculine	singular	feminine	singular	831	donne	ricordano	difende	1	ricorda	verb_noun		3584	PSS
objrel_nounpp	i padri che l' amica dietro agli attori donne osservano il bambino	masculine	plural	feminine	singular	masculine	plural	2445	donne	ricordano	osserva	1	ricorda	verb_noun		3585	PSP
objrel_nounpp	le amiche che il bambino davanti alla sorella donne salutano gli attori	feminine	plural	masculine	singular	feminine	singular	820	donne	ricordano	saluta	1	ricorda	verb_noun		3586	PSS
objrel_nounpp	il bambino che l' amico dietro allo studente saluta donne le madri	masculine	singular	masculine	singular	masculine	singular	3973	donne	salutano	attraggono	2	attrae	verb_noun		3587	SSS
objrel_nounpp	il ragazzo che il padre vicino allo studente saluta donne le madri	masculine	singular	masculine	singular	masculine	singular	4000	donne	salutano	conoscono	2	conosce	verb_noun		3588	SSS
objrel_nounpp	la studentessa che l' attrice dietro ai fratelli saluta donne i bambini	feminine	singular	feminine	singular	masculine	plural	1444	donne	salutano	ricordano	2	ricorda	verb_noun		3589	SSP
objrel_nounpp	gli studenti che l' attrice vicino al ragazzo donne conoscono i figli	masculine	plural	feminine	singular	masculine	singular	2475	donne	salutano	conosce	1	saluta	verb_noun		3590	PSS
objrel_nounpp	le sorelle che l' amico dietro allo studente saluta donne i contadini	feminine	plural	masculine	singular	masculine	singular	995	donne	salutano	difende	2	difendono	verb_noun		3591	PSS
objrel_nounpp	le amiche che la studentessa davanti ai figli donne ignorano i padri	feminine	plural	feminine	singular	masculine	plural	380	donne	salutano	ignora	1	saluta	verb_noun		3592	PSP
objrel_nounpp	le studentesse che il fratello vicino al contadino saluta donne i figli	feminine	plural	masculine	singular	masculine	singular	1004	donne	salutano	interrompe	2	interrompono	verb_noun		3593	PSS
objrel_nounpp	la sorella che le studentesse accanto alle contadine donne incontra la ragazza	feminine	singular	feminine	plural	feminine	plural	1063	donne	accoglie	incontrano	1	accolgono	verb_noun		3594	SPP
objrel_nounpp	le contadine che le sorelle accanto al figlio donne difendono le donne	feminine	plural	feminine	plural	masculine	singular	204	donne	accoglie	difende	1	accolgono	verb_noun		3595	PPS
objrel_nounpp	le contadine che gli studenti dietro alle madri donne fermano le sorelle	feminine	plural	masculine	plural	feminine	plural	524	donne	accoglie	ferma	1	accolgono	verb_noun		3596	PPP
objrel_nounpp	la contadina che le studentesse vicino ai padri donne attrae gli uomini	feminine	singular	feminine	plural	masculine	plural	1159	donne	ama	attraggono	1	amano	verb_noun		3597	SPP
objrel_nounpp	il padre che gli attori vicino alla bambina donne conosce le donne	masculine	singular	masculine	plural	feminine	singular	3624	donne	ama	conoscono	1	amano	verb_noun		3598	SPS
objrel_nounpp	il fratello che le contadine vicino alla figlia amano donne le sorelle	masculine	singular	feminine	plural	feminine	singular	3105	donne	ama	interrompono	2	interrompe	verb_noun		3599	SPS
objrel_nounpp	i bambini che i fratelli accanto alle madri donne accolgono gli studenti	masculine	plural	masculine	plural	feminine	plural	2541	donne	ama	accoglie	1	amano	verb_noun		3600	PPP
objrel_nounpp	le ragazze che i bambini dietro alle amiche donne ignorano il fratello	feminine	plural	masculine	plural	feminine	plural	554	donne	ama	ignora	1	amano	verb_noun		3601	PPP
objrel_nounpp	i bambini che i fratelli vicino ai figli donne incontrano le madri	masculine	plural	masculine	plural	masculine	plural	2670	donne	ama	incontra	1	amano	verb_noun		3602	PPP
objrel_nounpp	le amiche che le contadine dietro ai fratelli amano donne la figlia	feminine	plural	feminine	plural	masculine	plural	128	donne	ama	indica	2	indicano	verb_noun		3603	PPP
objrel_nounpp	il fratello che le amiche accanto alla studentessa attraggono donne la ragazza	masculine	singular	feminine	plural	feminine	singular	3101	donne	attrae	criticano	2	critica	verb_noun		3604	SPS
objrel_nounpp	gli attori che le contadine dietro al figlio attraggono donne gli amici	masculine	plural	feminine	plural	masculine	singular	2219	donne	attrae	accoglie	2	accolgono	verb_noun		3605	PPS
objrel_nounpp	le attrici che le bambine vicino alle amiche donne amano i ragazzi	feminine	plural	feminine	plural	feminine	plural	8	donne	attrae	ama	1	attraggono	verb_noun		3606	PPP
objrel_nounpp	le ragazze che le bambine dietro alle attrici donne conoscono le sorelle	feminine	plural	feminine	plural	feminine	plural	51	donne	attrae	conosce	1	attraggono	verb_noun		3607	PPP
objrel_nounpp	le contadine che i ragazzi vicino alla sorella donne guardano le donne	feminine	plural	masculine	plural	feminine	singular	585	donne	attrae	guarda	1	attraggono	verb_noun		3608	PPS
objrel_nounpp	gli amici che le ragazze dietro all' attore donne ricordano il fratello	masculine	plural	feminine	plural	masculine	singular	2214	donne	attrae	ricorda	1	attraggono	verb_noun		3609	PPS
objrel_nounpp	la figlia che i fratelli davanti allo studente bloccano donne i contadini	feminine	singular	masculine	plural	masculine	singular	1738	donne	blocca	criticano	2	critica	verb_noun		3610	SPS
objrel_nounpp	la sorella che gli amici accanto alle contadine bloccano donne le bambine	feminine	singular	masculine	plural	feminine	plural	1563	donne	blocca	evitano	2	evita	verb_noun		3611	SPP
objrel_nounpp	la madre che i contadini dietro agli attori donne osserva le bambine	feminine	singular	masculine	plural	masculine	plural	1679	donne	blocca	osservano	1	bloccano	verb_noun		3612	SPP
objrel_nounpp	i bambini che le contadine davanti alle madri donne amano l' amica	masculine	plural	feminine	plural	feminine	plural	2047	donne	blocca	ama	1	bloccano	verb_noun		3613	PPP
objrel_nounpp	le figlie che le sorelle dietro alle bambine donne criticano lo studente	feminine	plural	feminine	plural	feminine	plural	37	donne	blocca	critica	1	bloccano	verb_noun		3614	PPP
objrel_nounpp	i ragazzi che le amiche vicino alle madri donne salutano l' attore	masculine	plural	feminine	plural	feminine	plural	2075	donne	blocca	saluta	1	bloccano	verb_noun		3615	PPP
objrel_nounpp	il contadino che gli attori davanti alla ragazza conoscono donne i padri	masculine	singular	masculine	plural	feminine	singular	3601	donne	conosce	criticano	2	critica	verb_noun		3616	SPS
objrel_nounpp	il ragazzo che le madri davanti alla bambina conoscono donne le studentesse	masculine	singular	feminine	plural	feminine	singular	3122	donne	conosce	indicano	2	indica	verb_noun		3617	SPS
objrel_nounpp	il contadino che i ragazzi davanti ai fratelli donne indica le donne	masculine	singular	masculine	plural	masculine	plural	3665	donne	conosce	indicano	1	conoscono	verb_noun		3618	SPP
objrel_nounpp	i contadini che le attrici davanti ai figli donne amano il padre	masculine	plural	feminine	plural	masculine	plural	2169	donne	conosce	ama	1	conoscono	verb_noun		3619	PPP
objrel_nounpp	gli studenti che i fratelli accanto al ragazzo conoscono donne le madri	masculine	plural	masculine	plural	masculine	singular	2731	donne	conosce	difende	2	difendono	verb_noun		3620	PPS
objrel_nounpp	le bambine che le attrici accanto alla sorella conoscono donne il ragazzo	feminine	plural	feminine	plural	feminine	singular	74	donne	conosce	ferma	2	fermano	verb_noun		3621	PPS
objrel_nounpp	le ragazze che i contadini davanti all' amica conoscono donne la figlia	feminine	plural	masculine	plural	feminine	singular	613	donne	conosce	ignora	2	ignorano	verb_noun		3622	PPS
objrel_nounpp	il padre che le studentesse dietro all' amica donne attrae il contadino	masculine	singular	feminine	plural	feminine	singular	3118	donne	critica	attraggono	1	criticano	verb_noun		3623	SPS
